time,description,link,price,title
2018-02-25 23:31:00,"Cash only.

Great beginner guitar and amp with everything you need to get started, awesome value, can't find this new anywhere in stores or online. Hardly used, almost pristine condition. Looking for a loving home for this set, perhaps for a rockstar in the making. Fun fact, amp doubles as an iPod speaker.

Laguna Ultimate Rock Rack Electric Guitar Pack with Spider III 15W Amp 3-Tone Sunburst

OVERVIEW
A rock-ready guitar plus modeling combo amp complete with all the extras for an unbelievable price!

Laguna and Line 6 have combined forces to produce the ultimate package for players looking for great rock tones. This ultimate rock pack includes the Laguna LE122 electric guitar, the Line 6 Spider III 15 modeling combo amplifier, and an extremely well-stocked accessory kit.

Laguna LE122 Electric Guitar
A high quality, feature rich, solid premium wood guitar with a comfort carved top. The maple neck is fast and comfortable and has a thick Indian rosewood fingerboard with offset markers for easy visibility. Uniquely wound humbuckers produce massive gain and feature a 3-position pickup switch. A traditional tremolo adds dive-bombing excitement to your solos.

Line 6 Spider III 15 Modeling Combo Amplifier
The Line 6 Spider III 15 Modeling Combo Amplifier delivers detailed amp models based on some of the greatest guitar sounds ever created. To keep these sounds authentic, Line 6 kidnapped some of the world's most notorious rock stars to dial in each amp model, including 311, Thursday, Lacuna Coil, Hawthorne Heights, Slipknot, Ash, Albert Lee, Athlete, John 5, and many more! Now you can rule the stage with the Insane model with its truly massive gain or explore your sensitive side in the studio with the Clean model. It's all up to you.

Amp Models:
Clean: Red LED - Select this Amp Model and adjust the tone controls to get crisp, amazing clean sounds, great warm jazz tones, and all the high-end shimmer you'll need with a generous amount of bottom end.

Crunch: Red LED - This sound was crafted during Line 6's studies* of the '68 Marshall Plexi 50 Watt. This type of Marshall amp was used by a number of early metal bands. Crunch provides a wider range of tone control settings than the original Marshall amp had.

Metal: Red LED - This Amp Model is based on* the Mesa/Boogie Dual Rectifier. Use this Amp Model to get a tight and punchy, high gain Metal sound.

Insane: Red LED - This model is Line 6's ""dialed in for shredding"" version based on* the Mesa/Boogie Dual Rectifier red channel. It combines the intensity and impact of Metal Red, but delivers more midrange and teeth for that bone-crushing, brain piercing insane grind.

Effects:
A great amp isn't the only part of a great guitar sound. With Smart Control FX, an exclusive Line 6 feature that automatically dials in different effect parameters, you spend more time playing and less time tweaking. Simply find the effect that you want, turn the knob to your desired intensity, and you're done. You can even use multiple effects at the same if you wanna get really crazy.

Effects Models (Up to 2 effects simultaneous)
Phaser
Chorus/Flanger
Tremolo
Sweep Echo
Tape Echo
Reverb

Ins & Outs
When you're playing with your band on stage just drag the Spider III on stage and crank it up. When it comes time to record, use the headphone/direct out and plug it straight into the mixing board for world-class POD 2.0 direct tone used in pro studios and stages everywhere! You can also use the same out with headphones for practicing in your bedroom. Want to play along with your favorite songs? Plug into the CD/MP3 input and you're good to go.

Plug in and separate yourself from the posers.

*All product names used in this webpage are trademarks of their respective owners, which are in no way associated or affiliated with Line 6. These trademarks of other manufacturers are used solely to identify the products of those manufacturers whose tones and sounds were studied during Line 6's sound model development.

Accessory kit
Nylon gig bag with 2 sturdy handles, a shoulder strap and large front pocket with hook and loop fabric closure; DVD; Diana IC-10 electronic chromatic tuner with 1/4"" input, condenser mic for acoustic instruments, and multicolor LED indicator lights;
nylon weave guitar strap adjustable 26"" - 46"";
noiseless 10' instrument cable; adjustable, padded, dynamic headphones with 1/8"" stereo plug (includes 1/4"" stereo adapter); picks; extra set of strings.

LAGUNA GUITARS LAUNCHES ""ONE GUITAR, ONE TREE"" REFORESTATION INITIATIVE

Laguna Guitars, reflecting the passionate convictions of musicians, celebrates Earth Day by launching their new ""One Guitar, One Tree"" reforestation initiative. This plan involves planting one tree for every Laguna guitar made. In addition, Laguna continues to deepen its other practical efforts to reduce waste, recycle and conserve the planet's resources.

For decades, musicians have proudly been socially aware and urged others to take more action, advocacy and awareness in environmental matters. As musicians themselves, those at Laguna have always passionately supported that position, knowing that trees are an economical, long-term solution to many tough environmental problems, including air and water pollution, climate change, wildlife protection, habitat restoration and more. In partnership with AmericanForests.org and their Global Relief campaign, Laguna proudly plants a tree for each Laguna guitar made.

In addition, Laguna's shipping cartons are designed to provide maximum protection with a minimum of material. Their boxes are made from 100% recycled cardboard that is also 100% recyclable, which they naturally encourage wherever possible. Also, in the interests of conservation, they have decided not to print glossy, heavyweight catalogs as millions from various companies end up in landfills every year. Instead, Laguna provides extensive information online at their website (www.playlaguna.com) and a catalog will soon be available as downloadable PDF's, allowing users to print only those pages they want.

FEATURES
LE 122 Guitar
	•	22 frets
	•	Carved top
	•	Basswood body
	•	Indian rosewood fretboard
	•	Traditional tremolo system
	•	Dual humbucking pickups
	•	Pearl inlays
	•	Volume and tone knobs
	•	3-way pickup selector

Line 6 Spider III 15 Modeling Combo
	•	4 Essential Amp Models
	•	6 Effects (2 simultaneous) including phaser, Chorus/Flanger, Tremolo, Sweep Echo, Tape Echo, and Reverb
	•	4 User-programmable channels
	•	CD/MP3 jack
	•	Headphone/Direct Out for practice or recording
	•	Custom 8"" speaker
	•	15 Watts

Accessory kit
	•	Nylon Gig bag
	•	DVD
	•	Diana® IC-10 Electronic Tuner
	•	Nylon weave strap adjustable 26"" - 46""
	•	10' instrument cable
	•	Adjustable, padded, dynamic headphones with 1/8"" stereo plug (includes 1/4"" stereo adapter)
	•	Picks
	•	Extra set of strings    ",https://newyork.craigslist.org/stn/msg/d/laguna-electric-guitar-pack/6477898885.html,270.0,Laguna Electric Guitar Pack with Line 6 Spider III 15W Amplifier
2018-02-25 23:31:00,"Multiple guitar stand, folds in, great condition. 50$.

Each slot is completely isolated eliminating guitars from hitting each other and causing damage. 2 Step, injection-molded, rubber-coated neck supports and cradles hold guitars firmly in place without any harm to finish. Universal cradles will accommodate acoustic or electric guitars & basses. Split neck support design keeps guitar perfectly straight up when placed facing right or left - Necks will not Touch! Folds flat for easy transport or storage. Convenient locking casters allow easy mobility when loaded.    ",https://newyork.craigslist.org/lgi/msg/d/quik-lok-gs430-3-slot/6510357235.html,50.0,Quik-Lok GS430 3-Slot Multiple Guitar Stand
2018-02-25 22:58:00,"8 String Guitar Pickups Dimarzio D-activators Set Neck and Bridge

I had them in my Ibanez for 6 months. They are good and have a lot of character, I wanted something more sterile.
",https://newyork.craigslist.org/mnh/msg/d/8-string-guitar-pickups/6502141721.html,120.0,8 String Guitar Pickups Dimarzio D-activators Set Neck and Bridge
2018-02-25 22:42:00,"Fender Passport Mini P.A.
with Guitar Modeling and 
Vocal effects
Works on Battery and adapted
Perfect for busking
$100 bucks firm hardly used
still have box
no low ballers
also have a motorcycle battery and power inverter if you're a busker for an additional $100
https://www.bhphotovideo.com/bnh/controller/home?A=details&O=&Q=&ap=y&c3api=1876%2C%7Bcreative%7D%2C%7Bkeyword%7D&gclid=Cj0KCQjwqvvLBRDIARIsAMYuvBGj2oiSw4oAb934NzRnxEMLzkc54qJj8-Ui1ATYiOQrbG1X7eHCFMsaApZsEALw_wcB&is=REG&m=Y&sku=1054379    ",https://newyork.craigslist.org/stn/msg/d/busking-amp-fender-passport/6493133260.html,100.0,BUSKING AMP Fender Passport Mini P.A. w/guitar modeling
2018-02-25 22:42:00,"Ibanez Talman TCY10E Electric/Acoustic Guitar sorry no case
Used only to record my CD 6 months old plays beautifully has Ernie ball long lasting Paradigm strings on it
$165 cash and carry    ",https://newyork.craigslist.org/stn/msg/d/ibanez-talman-tcy10e-electric/6499894915.html,165.0,Ibanez Talman tcy10E Electric/Acoustic Guitar (sorry no case)
2018-02-25 22:38:00,"Guitar Hard Case 
BC Rich guitar case 

i have a beatifull guitar  case  like new  if you need it pick up any time  for info text me at  show contact info
 or visit at 8817 Roosevelt ave Jackson Heights NY 11372.    ",https://newyork.craigslist.org/que/msg/d/guitar-hard-case/6485759293.html,50.0,Guitar Hard Case
2018-02-25 22:39:00,For sale imported Dove copy acoustic guitar excellent condition with case. Great sounding and playing guitar .Cash and Carry email me your number. No scams. If you see this ad that's up still for sale. I will ignore any is it available question.Open to trades    ,https://newyork.craigslist.org/que/msg/d/chibson-dove-acoustic-guitar/6500566726.html,350.0,Chibson Dove acoustic guitar
2018-02-25 22:24:00,"For Sale:

2004 Gibson Les Paul Studio (Limited Edition: Sapphire Metallic Blue) electric guitar.  There were only 200 guitars manufactured in this color (this is # 3 of 200).  

Guitar is in overall nice condition, has moderate amounts of scratches/dings from normal use.  Electronics all work perfectly and the guitar has strap locks installed.  Includes black strap with strap locks.  Also comes with with Gibson hard case (pictured).  

Guitar can be picked up in Southern Westchester (right outside White Plains) or delivered for an additional charge.  Asking $850 OBO.  Thank you!    ",https://newyork.craigslist.org/wch/msg/d/fs-2004-gibson-les-paul/6504820529.html,850.0,FS - 2004 Gibson Les Paul Studio - Sapphire Blue - Electric Guitar LP
2018-02-25 21:59:00,"Music Lessons being offered to help those who want to learn how to sing or develop your existing skills. 

Private Lessons developed to suit individual voices and skills levels. Cheryl McCullagh is a trained Vocal Coach/ Musician Teacher who attended LaGuardia Performing Arts High School as a vocal major. She also received her degree in music education and vocal performance from Aaron Copland School of Music and is a NYS Certified Music Teacher. Cheryl McCullagh is currently singing with many bands in NYC and is a professional performer as well as a teacher. Affordable Pricing available! 
Teaching VOICE AND BEGINNING PIANO/GUITAR Please contact: 
Cheryl Ann McCullagh @ hot mail.com/gm ail. com    ",https://newyork.craigslist.org/que/msg/d/voice-piano-guitar-lessons/6510297429.html,45.0,VOICE PIANO GUITAR LESSONS
2018-02-25 21:47:00,"basic electric guitar with amplifier and everything you need to start playing 
with the original package and 5 years warranty. 
 I only had it for less than 2 months, played it less than 5 times 
I don't have time to play it 
you can test the guitar and amplifier 
 text me at  show contact info
",https://newyork.craigslist.org/lgi/msg/d/electric-guitar-for-sale/6493169625.html,100.0,electric guitar for sale
2018-02-25 21:45:00,"Ibanez hard shell jumbo acoustic guitar case for sale.  Brand new, tags still on still in original packaging.  Will fit any 
Ibanez 12 string, acoustic baritone, or jumbo body Ibanez guitars. I would think other 
""non-Ibanez""  jumbo body guitars would fit as well but don't know for sure,...
I live in eastern Suffolk however I work in Nassau so we can meet anywhere in between to complete transaction.

  $75.00
OBO    ",https://newyork.craigslist.org/lgi/msg/d/ibanez-hard-shell-jumbo/6481445719.html,75.0,Ibanez hard shell jumbo guitar case
2018-02-25 21:45:00,"Ibanez hard shell jumbo acoustic guitar case for sale.  Brand new, tags still on still in original packaging.  Will fit any 
Ibanez 12 string, acoustic baritone, or jumbo body Ibanez guitars. I would think other 
""non-Ibanez""  jumbo body guitars would fit as well but don't know for sure,...
I live in eastern Suffolk however I work in Nassau so we can meet anywhere in between to complete transaction.

  $75.00
OBO    ",https://newyork.craigslist.org/lgi/msg/d/ibanez-hard-shell-jumbo/6486431000.html,75.0,Ibanez hard shell jumbo guitar case
2018-02-25 21:13:00,"Hi,
Thank you for your interest!

I am a Brooklyn based guitar player, composer and educator.

I hold a BM from Berklee College of music cum Laude, where I majored in Performance and Film Scoring.

I have extensive experience teaching, as in the past 8 years I have been working with students of all ages. backgrounds and level.

I am looking for passionate students to study with me on a weekly basis.
I believe that having a dedicated student will inspire me to be best prepared for each lesson, which in turn will inspire you to practice the material we will be covering.

Topics of interest include :

- beginner chords and songs
- beginner to intermediate bass
- reading music
- scales and technique
- jazz, classical, rock, blues, country, r&b styles
- improvisation
- ear training
- composition and arranging
- music theory

Lessons can be set up at my apartment in Clinton Hill (close to the C and G trains), and I can also travel to your location as long it is a reasonable distance.

Currently I am offering one free trial lesson.

Please reply for more details!

--------
Tags: guitar, guitars, guitar lesson, guitar lessons, bass, bass lessons, jazz guitar, jazz guitar lesson, jazz guitar lessons, rock guitar, rock guitar lesson, rock guitar lessons, blues guitar, blues guitar lesson, blues guitar lessons, improvisation, improvisation lesson, improvisation lessons, guitar teacher, music teacher, bass teacher, jazz teacher    ",https://newyork.craigslist.org/brk/msg/d/guitar-lessons-weekly-free/6510262871.html,1.0,Guitar Lessons (weekly) Free Trial Lesson Included
2018-02-25 21:12:00,"Details: 
Purchased new in 2013 from Guitar Center on 14th St, NYC for around $1,400.  

Serial No:  121031627 Model No:  LS02P6PBCH1

Comes with original black Gibson carrying case.  Made in the USA.

A few light scratches and some small dents from use.  Gorgeous tone.  Sounds great on recordings.
Heavy guitar made primarily for studio recording.  

Was used in 2014 for a 7 week run of an Off Broadway musical.  Also used for an EP recording in 2015 and on stage a few times with my band.  

The scoop:  As Gibsons often do, it tends to fall out of tune easily, so best for a lead guitar or a rhythm player with a lighter-touch than a punk rock strummer.  I am selling it because I primarily use my Telecaster now as it is better equipped to handle my aggressive strumming style, and so I haven't used the Gibson very much in the last 2 years.  Hence, parting ways.  

I'm located in Hamilton Heights.  You are more than welcome to try it out at my place with my Fender amp before making the purchase.  I accept Venmo, Paypal or cash.  

Thanks

",https://newyork.craigslist.org/mnh/msg/d/used-2013-blue-gibson-les/6500541629.html,1200.0,Used 2013 Blue Gibson Les Paul Studio Guitar for sale
2018-02-25 21:05:00,"MOVING SALE:

I am selling this unused Ibanez Acoustic Electric Guitar. I opened the box once and never looked/touched it again. I was suppose to take lessons, but with my busy work schedule. I just don't have the time.

Thanks,    ",https://newyork.craigslist.org/stn/for/d/ibanez-acoustic-electric/6510256201.html,200.0,Ibanez Acoustic Electric Guitar
2018-02-25 21:02:00,"This listing is for one guitar and a Gibson soft case, and some misc accessories.
I don't know much about these guitars, it came from an estate sale of a wealthy doctor (who played it once in a while- when he wasn't driving his Bentley or Porsche).
Thus guitar is a GIBSON LES PAUL STUDIO, made in America!

The truss rod cover says ""standard"" - but it's clearly a studio, Thanks!
(The cover was changed)
I had the guitar thoroughly checked out, email me and I can send you a video of the guitar being played on all three pickup combinations.    ",https://newyork.craigslist.org/mnh/app/d/1998-gibson-les-paul-studio/6475651459.html,695.0,1998 Gibson Les Paul STUDIO guitar
2018-02-25 21:02:00,"This listing is for one guitar and a Gibson soft case, and some misc accessories.
I don't know much about these guitars, it came from an estate sale of a wealthy doctor (who played it once in a while- when he wasn't driving his Bentley or Porsche).
Thus guitar is a GIBSON LES PAUL STUDIO, made in America!

The truss rod cover says ""standard"" - but it's clearly a studio, Thanks!
(The cover was changed)

I had the guitar thoroughly checked out, email me and I can send you a video of the guitar being played on all three pickup combinations.    ",https://newyork.craigslist.org/mnh/msg/d/1998-gibson-les-paul-studio/6475652912.html,695.0,1998 Gibson Les Paul STUDIO guitar
2018-02-25 20:53:00,"Aria Travel guitar. 
Can be played through amplifier or headphones.
Very convenient for travel practicing or night time practicing.
Comes with gig bag
Can easily be brought on a plane.
Width at neck is 48c. Slightly narrower than a classical. 
I used this a travel guitar while in Europe and didn't find the difference to be significant. 


$240 Cash Only. Economical . This guitar goes for $600 on Amazon
",https://newyork.craigslist.org/brk/msg/d/aria-sinsonido-silent-guitar/6510246341.html,240.0,Aria Sinsonido Silent Guitar (classical nylon string travel guitar)
2018-02-25 20:41:00,"Here's a relic from around the 1970s. The guitar is not in great shape, but it might be useful to someone. Maybe you like fixing up guitars. Or maybe you want to use if for something other than musical purposes (decoration?). THe body, neck and headstock are all solid. No breaks, cracks, or fixes. The saddle is missing. No strings obviously. The bridge pins are included in the case, which is also a fixer-upper. Make an offer.

CASH ONLY. NO TRADES. IF THIS AD IS STILL UP, THE GUITAR IS STILL AVAILABLE. RESPOND WITH DAY AND TIME YOU CAN PICK UP IN GREENWICH, CONNECTICUT.    ",https://newyork.craigslist.org/fct/msg/d/kingston-f71n-acoustic-guitar/6478809803.html,75.0,Kingston F71N Acoustic Guitar
2018-02-25 20:40:00,"*Must pick up on Upper East Side (zip code 10028). Meet in public place.
*If the item is listed, it is still available

*****MAKE OFFER IN YOUR EMAIL FOR $ OR TRADE. *****

Loose Ernie Ball Electric Guitar Strings (partial set with some doubles)
D'Addario Classical Guitar Strings (complete set)
D'Addario Electric Guitar Strings (complete set)
Loose Martin acoustic guitar strings (partial set)

****FOR TRADES: Please just email me the list of  ELECTRIC GUITAR ACCESSORIES, or EFFECTS PEDALS (not old computers, video games, used luggage, etc. - yes, you read that right) you are looking to trade. Thanks.****

Thank you very much for reading.    ",https://newyork.craigslist.org/mnh/msg/d/trades-ok-electric-acoustic/6477819466.html,1.0,"TRADES OK:  Electric, Acoustic, and Classical Guitar Strings"
2018-02-25 20:38:00,,https://newyork.craigslist.org/mnh/msg/d/guitar-lessons-first-lesson/6504762569.html,,Guitar lessons! First lesson special.
2018-02-25 20:20:00,"Used, but like new Silvertone Guitar. Made in Italy. The model is smaller than standard, good for beginners and kids. 
Guitar comes with hard case. But its does come without strings. 

60$ dollars or best offer.    ",https://newyork.craigslist.org/mnh/msg/d/silvertone-acoustic-guitar/6510218250.html,60.0,Silvertone acoustic guitar model 699
2018-02-25 20:07:00,,https://newyork.craigslist.org/mnh/msg/d/guitar-pedals-maxon-boss-dod/6476005379.html,,"Guitar Pedals: Maxon, Boss, DOD, Guyatone, Ibanez"
2018-02-25 19:51:00,"Fender GC-140SCE Grand Concert Acoustic-Electric Cutaway Guitar + TKL Hard Case

Hello, I am a bass guitar player and I wanted to give a shot to acoustic. And... I hardly played it while I preserved this awesome guitar in its hard-case. This is a great looking guitar with awesome sound. Please check out the pictures for details.

Local pick up only in New York, 11375 (Forest Hills, NY) or 10001 (Manhattan, NY).

It comes with TKL Premiere Hard-case!


Fender GC-140SCE Grand Concert Acoustic-Electric Cutaway Guitar
Retail Price: $249 + taxes
http://www.guitarcenter.com/Fender/GC-140SCE-Grand-Concert-Acoustic-Electric-Cutaway-Guitar.gc


TKL Premier Jumbo 6/12 String Guitar Case Black
Retail Price: $109 + taxes
http://www.guitarcenter.com/TKL/Premier-Jumbo-6-12-String-Guitar-Case.gc


Bonus String Set!

if you are a student or younger than 23 years old, ask for a discount. :)
 ",https://newyork.craigslist.org/que/msg/d/fender-gc-140sce-acoustic/6510192020.html,270.0,Fender GC-140SCE Acoustic-Electric Cutaway Guitar + Hard-case
2018-02-25 19:33:00,"1973-1975 Dallas Arbiter era Sound City 120. 

This one is very clean and works great. Very little 'white noise', which these can be known for due to the active eq. Speaking of the active eq, the one on this one sounds great and works great. A lot of people like to swap out the preamp for a Hiwatt-style or plexi-style but I decided to keep this one because I didn't find any reason to change. Also, you can plug in your favorite external eq into the 'slave input', which bypasses the onboard preamp and essentially turns this amp into a very powerful power amp.

I had this professionally gone over about a year ago and ended up with some new caps, 6 new JJ EL34 power tubes, and a 3-pronged cord. 

Works great as a 'clean platform' for pedals due to the huge Partridge transformers and 6 power tubes. Also has very nice gain on tap if you want.

Located in Brooklyn, NY.

I am NOT interested in trades - I need the dough.

-Brandon
",https://newyork.craigslist.org/brk/msg/d/sound-cityguitar-bass-amp-head/6510175598.html,825.0,Sound City 120 - 120 W Guitar/Bass Amp Head
2018-02-25 18:53:00,"For the Vince Gill fan or fan of Country Music. Autographed copy of Vince Gill ""Gunslinger"" CD and also autographed by Vince Gill - - ""The Lost Notebooks of Hank Williams"" CD on which Vince Gill & Rodney Crowell perform ""I Hope You Shed a Million Tears"".  Other artists on this CD include Alan Jackson, Bob Dylan, Norah Jones, Jack White, Lucinda Williams, Patty Loveless, Levon Helm, Holly Williams, Jakob Dylan, Sheryl Crow, and Merle Haggard.

Both CD's are in Like New, but opened condition (no shrinkwrap) - and the CDs are in fantastic condition - clean with no scratches. Gift-quality.  The Vince Gill Guitar Slinger CD has a record company promo sticker on it and a hole punched through the UPC bar code on the back.

Cash only, please: $20.00    ",https://newyork.craigslist.org/mnh/emd/d/2-autographed-vince-gill/6485467195.html,20.0,2 Autographed Vince Gill Country Music CDs Guitar Slinger & 1 more
2018-02-25 18:41:00,"Selling my Ibanez RG7321

Basswood body
5 piece Maple/Walnut Wizard II-7 neck
White bound Rosewood fretboard
24 frets

I bought this guitar with the intention of swapping the pickups out but I was so impressed with the stock ones that I just left them in. This guitar was originally purchased as a B-stock. There is a section on the back where the finish was not applied correctly and there is a slight crack in the finish on the neck joint. There is no actual damage to the wood and there is no visible damage on the front of the guitar. Normal wear otherwise.

Any questions call/text/email (Seven-Three-Two) 832 - 9439.    ",https://newyork.craigslist.org/stn/msg/d/ibanez-rgstring-electric/6510125878.html,300.0,Ibanez RG7321 7-String Electric Guitar
2018-02-25 18:23:00,"Ibanez Fire Red AEg20ii Guitar for sale, mint condition, barely used, never got to play It much, selling it with a Fender 25R 25 Watt Amp, and a Ibanez Guitar Case....     Serious buyers only, not neg. Cash only....    Joe here if you have any questions....
Package Includes

Ibanez AEG202 Series Acoustic Electric Guitar, Transparent Red Sunburst
Fender Frontman 25R Amp 
Red Strap
Amp Cable to Guitar
Guitar bag ($50 VALUE)  
Picks

if Interested, let me know......   Cash Only
",https://newyork.craigslist.org/brk/msg/d/ibanez-aeg20ii-acoustic/6505120569.html,400.0,Ibanez AEG20ii Acoustic-Electric Guitar with Fender Amp Barely Used
2018-02-25 18:09:00,"Selling my all black, slim, light electric guitar. It's been gather dust in my closet. Don't worry, it's protected by a cover. I will also, through in the guitar tuner, if you need it. Asking for 50, but I'll take 40 if you pick it up this week.    ",https://newyork.craigslist.org/mnh/ele/d/electric-guitar/6504380921.html,50.0,Electric Guitar
2018-02-25 17:51:00,"Serial # 107721389

Made in USA

Located in NE Queens. 

Plays like a dream. The front of this guitar is like new. There are some very minor superficial scratches on the back of the body. Otherwise it's in excellent condition and has barely ever been played.    ",https://newyork.craigslist.org/que/msg/d/2012-gibson-les-paul-studio/6503725486.html,800.0,2012 Gibson Les Paul Studio Guitar With Hard Shell Gibson Case
2018-02-25 17:51:00,"I have for sale almost the same amp as is listed in these auctions:

https://www.ebay.com/itm/Crate-V50-112-COMBO-Amplifier/391979933030?hash=item5b43d31d66:g:RPcAAOSw8b1Z6PP1
https://www.ebay.com/itm/Crate-50-V-Series-5112-vfx-Guitar-Amplifier-Great-Condition/183071907991?epid= show contact info
&hash=item2a9fefa097:g:4FwAAOSwPtZagmJE

Located in NE Queens. In excellent condition. $300 firm.    ",https://newyork.craigslist.org/que/msg/d/crate-series-guitar-amp-model/6503741012.html,300.0,Crate V Series Guitar Amp Model VFX5152
2018-02-25 17:47:00,"Digital Reference DRDK4 4-Piece Drum Mic Kit at Guitar Center, never been used ,  like NEW, used once !!!
$50 or best offer !!!    ",https://newyork.craigslist.org/brk/msg/d/digital-reference-drdk4-4/6510068422.html,50.0,Digital Reference DRDK4 4-Piece Drum Mic Kit at Guitar Center
2018-02-25 17:48:00,Serious offers. Cash & Pickup only.    ,https://newyork.craigslist.org/stn/msg/d/peavey-tnt-115-bass-guitar-amp/6510072655.html,350.0,Peavey TNT 115 Bass Guitar Amp
2018-02-25 17:42:00,"Downsizing and looking to sell my Zoom G3x.

Features include:

Three large LCD displays with intuitive amp and stompbox interface
22 amp or 94 stompbox models can be used in any combination
Over 100 built-in ZFX-IV DSP effects
Create and store up to 100 original tones
Looper function with 40 seconds of phrase recording and overdubbing
Integrated drum machine and auto-chromatic tuner
USB audio interface for DAW recording
Balanced XLR output and selectable modes for DI use
Over six hours of operation using four AA batteries/USB bus power (AC adapter included)


The only downside is that the expression pedal doesn't work. It's missing the part that connects the foot to the interface (see pic 2). Otherwise, this works great and it's cheaper than buying the version that doesn't have the pedal anyways!    ",https://newyork.craigslist.org/brk/msg/d/zoom-g3x-guitar-pedal-fx-unit/6477479820.html,75.0,Zoom G3x Guitar Pedal FX unit
2018-02-25 17:22:00,Limited edition Peavey USA Jack Daniels signature series Guitar. If you are interested you can text me for more information or additional photos. I will not respond to is it still available or deal with scam artists. Cash and carry. I'm also interested in trades. Let me know what you have you never know. Thanks    ,https://newyork.craigslist.org/lgi/msg/d/peavey-usa-jack-daniels-guitar/6510045145.html,1400.0,Peavey USA jack Daniels Guitar
2018-02-25 17:20:00,Used Dean acoustic guitar and soft case in excellent condition.    ,https://newyork.craigslist.org/brk/msg/d/dean-acoustic-guitar-and-soft/6510043142.html,120.0,Dean Acoustic Guitar and Soft Case
2018-02-25 17:17:00,"Serial Number: 92032023 -- The serial number indicates that this was the 23rd instrument produced on July 21, 1992, which was the very first year of the J-60's production. It features a Sitka spruce top and rosewood back and sides. The J-60 is one of Gibson Acoustic's most powerful dreadnought square shoulder designs.  Production of the J-60 ended in 1999, but was re-introduced for one year only, in 2013.

A birthday gift from my (then) wife in August of 1992, it is in ""like-new"" condition. Having been little played (I was never really very good), it has been sitting on the top shelf of my closet for over 20 years. The only flaw is a slight 5mm nick (as shown in photo #3). The deluxe hardshell case is in good condition BUT is without its combination lock (as shown in photo #5).

Many consider this superior guitar to be an heirloom...research the Gibson J-60 on Google and decide for yourself. Here is a YouTube link to the story of the production of the J-60 and a demo of the prototype built as a personal project of John Lowell in 1991 (followed by production in 1992): https://www.youtube.com/watch?v=5-X8by4Gbjg

Additionally, there are good reviews and demos of the J-60 on YouTube: Just type ""Gibson J-60"" in the search bar...and do read the comments.

In 2013 the J-60 listed for $2,999.00 on Gibson's website:
http://www.gibson.com/Products/Acoustic-Instruments/Square-Shoulder/Gibson-Acoustic/J-60.aspx

Your personal examination of the instrument is welcome, but please note that the price is FIRM. The current fair market value of the J-60 is between $1700-$2300 (depending on its condition). Therefore, the price of $1500 for this 1992 original is already substantially discounted.

IF YOU ARE READING THIS LISTING THE GUITAR IS STILL AVAILABLE    ",https://newyork.craigslist.org/que/msg/d/gibson-j60-dreadnought/6500491753.html,1500.0,Gibson J60 Dreadnought Acoustic Guitar (1992)
2018-02-25 17:15:00,"Peavey Vortex Special EX cosmetically in fair condition
Electronics are fully functional 

Horns have some slight damage on the edge
Case is not included

**Signed by Brian Wilson of The Beach Boys

I do not know the history of the signature    ",https://newyork.craigslist.org/mnh/msg/d/peavey-vortex-special/6495821205.html,250.0,Peavey Vortex Special Electric Guitar - signed by Brian Wilson
2018-02-25 17:14:00,"Guitar and bass setups $20. 
Floyd rose bridges $25
If your guitar has stripped screws that prevent work from being done that needs to be addressed before setup. Changing stripped screw will cost extra. You can bring your own, I may or may not have extras depending on what it is for. 1 hour turnaround, drop off only 10 minutes from belt parkway, 15 from southern state parkway    ",https://newyork.craigslist.org/que/msg/d/basic-guitar-bass-setups-20/6501207652.html,20.0,Basic guitar/bass setups $20
2018-02-25 17:10:00," Seasonal Climate Transitions Will Affect Your Instrument's Ability To Stay In Tune Properly. Now Is A Good Time To Get Your Guitar and Basses Set Up By A Professional!

JMB is a fully insured residential-repair studio that is equipped with a wide variety of high-quality tools and milling machinery. Extra saving are available for professional musicians in working bands and referrals. 

JMB is a dealer for Dimarzio, TV Jones, D'Addario, DR Strings, Dunlop Accessories, Graphtech, Schaller, Floyd Rose Inc and WD Music. Affordability is a priority, satisfaction is guaranteed.

FEEL THE ENERGY, HEAR THE DIFFERENCE!
Call or e-mail today to make an appointment
Appointment Basis Only: Mon - Fri, Sat & Sun

Website: http://jmbguitars.wix.com/jmbguitars




Gibson, Gibson Customshop, Fender, Fender CustomShop, Gretsch, PRS, Paul Reed Smith, Ernie Ball Music Man, Sterling, Dan Electro, Guild, Godin, EVH Guitar, Ibanez, Charvel, Eastman, Rickenbacker, Rick Turner, Suhr, D'Angelico, D'Aquisto, Epiphone, ESP, LTD, Jackson, Martin, Kramer, Taylor, Ovation, Seagull, Takamine, Swope, Floyd Rose, Les Paul, Strat, luthier, guitar repair, guitar tech, D'Addario, guitar strings, bass guitar, guitar setup, guitar tuner, guitars, bass, used gear, musical instruments, consignments    ",https://newyork.craigslist.org/lgi/msd/d/expert-guitar-bass-repair/6500042350.html,1.0,Expert Guitar & Bass Repair - A+ Service
2018-02-25 17:03:00,,https://newyork.craigslist.org/mnh/msd/d/introducing-proton-guitar/6506587058.html,,Introducing Proton Guitar Company
